end_station_id,month,end_station_name,end_lat,end_lng,ride_count
6569.08,4,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,1800
6569.08,5,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,2400
6569.08,6,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,2800
6569.08,7,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,3500
6569.08,8,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,2400
6569.08,9,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,3600
6569.08,10,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,2100
6569.08,11,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,1400
6569.08,12,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,1200
6569.09,1,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2200
6569.09,2,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,1900
6569.09,3,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2500
6569.09,4,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2700
6569.09,5,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,4100
6569.09,6,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,3000
6569.09,7,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,4000
6569.09,8,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2700
6569.09,9,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2200
6569.09,10,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,3900
6569.09,11,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2600
6569.09,12,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2100
6570.06,8,72 St & Northern Blvd,40.75473,-73.89458,200
6570.06,9,72 St & Northern Blvd,40.75473,-73.89458,600
6570.06,10,72 St & Northern Blvd,40.75473,-73.89458,100
6570.06,11,72 St & Northern Blvd,40.75473,-73.89458,400
6570.06,12,72 St & Northern Blvd,40.75473,-73.89458,200
6572.08,1,36 Ave & 31 St,40.75651272984955,-73.92957486212252,900
6572.08,2,36 Ave & 31 St,40.75651272984955,-73.92957486212252,900
6572.08,3,36 Ave & 31 St,40.75651272984955,-73.92957486212252,600
6572.08,4,36 Ave & 31 St,40.75651272984955,-73.92957486212252,1200
6572.08,5,36 Ave & 31 St,40.75651272984955,-73.92957486212252,1300
6572.08,6,36 Ave & 31 St,40.75651272984955,-73.92957486212252,2000
6572.08,7,36 Ave & 31 St,40.75651272984955,-73.92957486212252,1600
6572.08,8,36 Ave & 31 St,40.75651272984955,-73.92957486212252,2300
6572.08,9,36 Ave & 31 St,40.75651272984955,-73.92957486212252,2400
6572.08,10,36 Ave & 31 St,40.75651272984955,-73.92957486212252,1400
6572.08,11,36 Ave & 31 St,40.75651272984955,-73.92957486212252,1100
6572.08,12,36 Ave & 31 St,40.75651272984955,-73.92957486212252,700
6575.03,1,E 51 St & 2 Ave,40.755293,-73.967641,1700
6575.03,2,E 51 St & 2 Ave,40.755293,-73.967641,1400
6575.03,3,E 51 St & 2 Ave,40.755293,-73.967641,1700
6575.03,4,E 51 St & 2 Ave,40.755293,-73.967641,3700
6575.03,5,E 51 St & 2 Ave,40.755293,-73.967641,2300
6575.03,6,E 51 St & 2 Ave,40.755293,-73.967641,4400
6575.03,7,E 51 St & 2 Ave,40.755293,-73.967641,3200
6575.03,8,E 51 St & 2 Ave,40.755293,-73.967641,3700
6575.03,9,E 51 St & 2 Ave,40.755293,-73.967641,4500
6575.03,10,E 51 St & 2 Ave,40.755293,-73.967641,3000
6575.03,11,E 51 St & 2 Ave,40.755293,-73.967641,3000
6575.03,12,E 51 St & 2 Ave,40.755293,-73.967641,2400
6576.07,11,102 St & 34 Ave,40.75584,-73.86621,200
6578.01,1,W 34 St & 11 Ave,40.75594159,-74.0021163,2000
6578.01,2,W 34 St & 11 Ave,40.75594159,-74.0021163,2000
6578.01,3,W 34 St & 11 Ave,40.75594159,-74.0021163,2100
6578.01,4,W 34 St & 11 Ave,40.75594159,-74.0021163,3600
6578.01,4,W 34 St & 11 Ave,40.755942,-74.002116,200
6578.01,5,W 34 St & 11 Ave,40.75594159,-74.0021163,6300
6578.01,5,W 34 St & 11 Ave,40.755942,-74.002116,200
6578.01,6,W 34 St & 11 Ave,40.75594159,-74.0021163,6000
6578.01,6,W 34 St & 11 Ave,40.755942,-74.002116,100
6578.01,7,W 34 St & 11 Ave,40.75594159,-74.0021163,4800
6578.01,7,W 34 St & 11 Ave,40.755942,-74.002116,100
6578.01,8,W 34 St & 11 Ave,40.75594159,-74.0021163,5900
6578.01,9,W 34 St & 11 Ave,40.75594159,-74.0021163,5600
6578.01,10,W 34 St & 11 Ave,40.75594159,-74.0021163,5300
6578.01,11,W 34 St & 11 Ave,40.75594159,-74.0021163,4600
6578.01,12,W 34 St & 11 Ave,40.75594159,-74.0021163,2000
6579.03,1,58 St & 32 Ave,40.75574,-73.903427,100
6579.03,2,58 St & 32 Ave,40.75574,-73.903427,100
6579.03,3,58 St & 32 Ave,40.75574,-73.903427,100
6579.03,5,58 St & 32 Ave,40.75574,-73.903427,300
6579.03,6,58 St & 32 Ave,40.75574,-73.903427,300
6579.03,7,58 St & 32 Ave,40.75574,-73.903427,300
6579.03,10,58 St & 32 Ave,40.75574,-73.903427,200
6579.03,11,58 St & 32 Ave,40.75574,-73.903427,300
6579.03,12,58 St & 32 Ave,40.75574,-73.903427,200
6581.14,1,24 St & 38 Ave,40.756351,-73.936515,500
6581.14,3,24 St & 38 Ave,40.756351,-73.936515,500
6581.14,4,24 St & 38 Ave,40.756351,-73.936515,300
6581.14,5,24 St & 38 Ave,40.756351,-73.936515,600
6581.14,6,24 St & 38 Ave,40.756351,-73.936515,500
6581.14,7,24 St & 38 Ave,40.756351,-73.936515,400
6581.14,8,24 St & 38 Ave,40.756351,-73.936515,800
6581.14,9,24 St & 38 Ave,40.756351,-73.936515,800
6581.14,10,24 St & 38 Ave,40.756351,-73.936515,500
6581.14,11,24 St & 38 Ave,40.756351,-73.936515,300
6581.14,12,24 St & 38 Ave,40.756351,-73.936515,400
6584.12,1,E 47 St & Park Ave,40.75510267,-73.97498696,4500
6584.12,2,E 47 St & Park Ave,40.75510267,-73.97498696,3800
6584.12,3,E 47 St & Park Ave,40.75510267,-73.97498696,6500
6584.12,4,E 47 St & Park Ave,40.75510267,-73.97498696,5200
6584.12,5,E 47 St & Park Ave,40.75510267,-73.97498696,6900
6584.12,6,E 47 St & Park Ave,40.75510267,-73.97498696,8200
6584.12,7,E 47 St & Park Ave,40.75510267,-73.97498696,7100
6584.12,7,E 47 St & Park Ave,40.755103,-73.974987,100
6584.12,8,E 47 St & Park Ave,40.75510267,-73.97498696,6300
6584.12,9,E 47 St & Park Ave,40.75510267,-73.97498696,3400
6584.12,10,E 47 St & Park Ave,40.75510267,-73.97498696,6800
6584.12,11,E 47 St & Park Ave,40.75510267,-73.97498696,4700
6584.12,12,E 47 St & Park Ave,40.75510267,-73.97498696,4000
6585.11,9,34 Ave & Junction Blvd,40.75502,-73.87285,100
6585.11,10,34 Ave & Junction Blvd,40.75502,-73.87285,200
6585.11,11,34 Ave & Junction Blvd,40.75502,-73.87285,200
6585.11,12,34 Ave & Junction Blvd,40.75502,-73.87285,200
6587.04,1,Broadway & 49 St,40.755389,-73.911517,300
6587.04,3,Broadway & 49 St,40.755389,-73.911517,200
6587.04,4,Broadway & 49 St,40.755389,-73.911517,100
6587.04,5,Broadway & 49 St,40.755389,-73.911517,200
6587.04,6,Broadway & 49 St,40.755389,-73.911517,300
6587.04,7,Broadway & 49 St,40.755389,-73.911517,300
6587.04,8,Broadway & 49 St,40.755389,-73.911517,400
6587.04,9,Broadway & 49 St,40.755389,-73.911517,300
6587.04,10,Broadway & 49 St,40.755389,-73.911517,400
6587.04,11,Broadway & 49 St,40.755389,-73.911517,400
6587.04,12,Broadway & 49 St,40.755389,-73.911517,500
6593.14,4,W 43 St & 6 Ave,40.75527307,-73.98316936,500
6593.14,5,W 43 St & 6 Ave,40.75527307,-73.98316936,1900
6593.14,6,W 43 St & 6 Ave,40.75527307,-73.98316936,2100
6593.14,7,W 43 St & 6 Ave,40.75527307,-73.98316936,2600
6593.14,8,W 43 St & 6 Ave,40.75527307,-73.98316936,2700
6593.14,9,W 43 St & 6 Ave,40.75527307,-73.98316936,1500
6593.14,10,W 43 St & 6 Ave,40.75527307,-73.98316936,3100
6593.14,11,W 43 St & 6 Ave,40.75527307,-73.98316936,3100
6593.14,12,W 43 St & 6 Ave,40.75527307,-73.98316936,1700
6593.15,1,6 Ave & W 45 St,40.756951,-73.982631,3600
6593.15,2,6 Ave & W 45 St,40.756951,-73.982631,4400
6593.15,3,6 Ave & W 45 St,40.756951,-73.982631,4200
6593.15,4,6 Ave & W 45 St,40.756951,-73.982631,4400
6593.15,5,6 Ave & W 45 St,40.756951,-73.982631,6700
6593.15,6,6 Ave & W 45 St,40.756951,-73.982631,5500
6593.15,7,6 Ave & W 45 St,40.756951,-73.982631,4900
6593.15,8,6 Ave & W 45 St,40.756951,-73.982631,6400
6593.15,9,6 Ave & W 45 St,40.756951,-73.982631,5400
6593.15,10,6 Ave & W 45 St,40.756951,-73.982631,6200
6593.15,11,6 Ave & W 45 St,40.756951,-73.982631,2300
6593.15,12,6 Ave & W 45 St,40.756951,-73.982631,3500
6594.02,10,85 St & Northern Blvd,40.75601,-73.88266,200
6594.02,11,85 St & Northern Blvd,40.75601,-73.88266,200
6594.02,12,85 St & Northern Blvd,40.75601,-73.88266,100
6596.1,1,34 Ave & 45 St,40.754795,-73.917014,500
6596.1,2,34 Ave & 45 St,40.754795,-73.917014,200
6596.1,3,34 Ave & 45 St,40.754795,-73.917014,200
6596.1,4,34 Ave & 45 St,40.754795,-73.917014,500
6596.1,5,34 Ave & 45 St,40.754795,-73.917014,900
6596.1,6,34 Ave & 45 St,40.754795,-73.917014,400
6596.1,7,34 Ave & 45 St,40.754795,-73.917014,600
6596.1,8,34 Ave & 45 St,40.754795,-73.917014,700
6596.1,9,34 Ave & 45 St,40.754795,-73.917014,900
6596.1,10,34 Ave & 45 St,40.754795,-73.917014,1000
6596.1,11,34 Ave & 45 St,40.754795,-73.917014,1100
6596.1,12,34 Ave & 45 St,40.754795,-73.917014,400
6599.01,1,Roosevelt Island Tramway,40.757284,-73.9536,700
6599.01,2,Roosevelt Island Tramway,40.757284,-73.9536,400
6599.01,3,Roosevelt Island Tramway,40.757284,-73.9536,900
6599.01,4,Roosevelt Island Tramway,40.757284,-73.9536,1900
6599.01,5,Roosevelt Island Tramway,40.757284,-73.9536,1700
6599.01,6,Roosevelt Island Tramway,40.757284,-73.9536,2800
6599.01,7,Roosevelt Island Tramway,40.757284,-73.9536,1600
6599.01,8,Roosevelt Island Tramway,40.757284,-73.9536,2400
6599.01,9,Roosevelt Island Tramway,40.757284,-73.9536,2100
6599.01,10,Roosevelt Island Tramway,40.757284,-73.9536,2600
6599.01,11,Roosevelt Island Tramway,40.757284,-73.9536,1300
6599.01,12,Roosevelt Island Tramway,40.757284,-73.9536,1500
6602.03,1,W 41 St & 8 Ave,40.75640548,-73.9900262,5500
6602.03,2,W 41 St & 8 Ave,40.75640548,-73.9900262,5600
6602.03,3,W 41 St & 8 Ave,40.75640548,-73.9900262,6000
6602.03,4,W 41 St & 8 Ave,40.75640548,-73.9900262,6800
6602.03,5,W 41 St & 8 Ave,40.75640548,-73.9900262,8600
6602.03,6,W 41 St & 8 Ave,40.756405,-73.990026,100
6602.03,6,W 41 St & 8 Ave,40.75640548,-73.9900262,10200
6602.03,7,W 41 St & 8 Ave,40.75640548,-73.9900262,8900
6602.03,8,W 41 St & 8 Ave,40.75640548,-73.9900262,11400
6602.03,9,W 41 St & 8 Ave,40.75640548,-73.9900262,10200
6602.03,10,W 41 St & 8 Ave,40.75640548,-73.9900262,10300
6602.03,11,W 41 St & 8 Ave,40.75640548,-73.9900262,8600
6602.03,12,W 41 St & 8 Ave,40.75640548,-73.9900262,5800
6602.05,1,W 42 St & 8 Ave,40.7575699,-73.99098507,3800
6602.05,2,W 42 St & 8 Ave,40.7575699,-73.99098507,3100
6602.05,3,W 42 St & 8 Ave,40.7575699,-73.99098507,3500
6602.05,4,W 42 St & 8 Ave,40.7575699,-73.99098507,4400
6602.05,5,W 42 St & 8 Ave,40.7575699,-73.99098507,6500
6602.05,6,W 42 St & 8 Ave,40.7575699,-73.99098507,6000
6602.05,7,W 42 St & 8 Ave,40.7575699,-73.99098507,5800
6602.05,8,W 42 St & 8 Ave,40.7575699,-73.99098507,6300
6602.05,9,W 42 St & 8 Ave,40.7575699,-73.99098507,4000
6602.05,10,W 42 St & 8 Ave,40.7575699,-73.99098507,5100
6602.05,11,W 42 St & 8 Ave,40.7575699,-73.99098507,4900
6602.05,12,W 42 St & 8 Ave,40.7575699,-73.99098507,3900
6603.06,9,32 Ave & 77 St,40.75727,-73.89024,200
6603.06,10,32 Ave & 77 St,40.75727,-73.89024,100
6603.06,11,32 Ave & 77 St,40.75727,-73.89024,100
6603.06,12,32 Ave & 77 St,40.75727,-73.89024,100
6603.07,12,78 St & Northern Blvd,40.75499,-73.88905,200
6605.08,1,34 St & 35 Ave,40.7569332,-73.9262231,700
6605.08,2,34 St & 35 Ave,40.7569332,-73.9262231,800
6605.08,3,34 St & 35 Ave,40.7569332,-73.9262231,400
6605.08,4,34 St & 35 Ave,40.7569332,-73.9262231,900
6605.08,5,34 St & 35 Ave,40.7569332,-73.9262231,1400
6605.08,6,34 St & 35 Ave,40.7569332,-73.9262231,700
6605.08,7,34 St & 35 Ave,40.7569332,-73.9262231,1400
6605.08,8,34 St & 35 Ave,40.7569332,-73.9262231,2200
6605.08,9,34 St & 35 Ave,40.7569332,-73.9262231,1000
6605.08,10,34 St & 35 Ave,40.7569332,-73.9262231,1200
6605.08,11,34 St & 35 Ave,40.7569332,-73.9262231,200
6605.08,12,34 St & 35 Ave,40.7569332,-73.9262231,200
6608.09,1,E 54 St & 1 Ave,40.756265,-73.964179,2300
6608.09,2,E 54 St & 1 Ave,40.756265,-73.964179,2100
6608.09,3,E 54 St & 1 Ave,40.756265,-73.964179,2500
6608.09,4,E 54 St & 1 Ave,40.756265,-73.964179,2500
6608.09,5,E 54 St & 1 Ave,40.756265,-73.964179,4200
6608.09,6,E 54 St & 1 Ave,40.756265,-73.964179,4200
6608.09,7,E 54 St & 1 Ave,40.756265,-73.964179,3300
6608.09,8,E 54 St & 1 Ave,40.756265,-73.964179,4600
6608.09,9,E 54 St & 1 Ave,40.756265,-73.964179,2900
6608.09,10,E 54 St & 1 Ave,40.756265,-73.964179,3900
6608.09,11,E 54 St & 1 Ave,40.756265,-73.964179,2600
6608.09,12,E 54 St & 1 Ave,40.756265,-73.964179,2300
6609.03,10,34 Ave & 108 St,40.75614,-73.86084,400
6609.03,11,34 Ave & 108 St,40.75614,-73.86084,200
6609.03,12,34 Ave & 108 St,40.75614,-73.86084,100
6611.02,1,W 37 St & 10 Ave,40.75660359,-73.9979009,3300
6611.02,2,W 37 St & 10 Ave,40.75660359,-73.9979009,3800
6611.02,3,W 37 St & 10 Ave,40.75660359,-73.9979009,4700
6611.02,4,W 37 St & 10 Ave,40.75660359,-73.9979009,5200
6611.02,5,W 37 St & 10 Ave,40.75660359,-73.9979009,5300
6611.02,6,W 37 St & 10 Ave,40.75660359,-73.9979009,5600
6611.02,7,W 37 St & 10 Ave,40.75660359,-73.9979009,8100
6611.02,8,W 37 St & 10 Ave,40.75660359,-73.9979009,7800
6611.02,9,W 37 St & 10 Ave,40.75660359,-73.9979009,6000
6611.02,10,W 37 St & 10 Ave,40.75660359,-73.9979009,7100
6611.02,11,W 37 St & 10 Ave,40.75660359,-73.9979009,7300
6611.02,12,W 37 St & 10 Ave,40.75660359,-73.9979009,5700
6611.07,2,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,600
6611.07,3,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,300
6611.07,4,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,1500
6611.07,5,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,2000
6611.07,6,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,1200
6611.07,7,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,2500
6611.07,8,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,1500
6611.07,9,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,2300
6611.07,10,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,2600
6611.07,11,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,2500
6611.07,12,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,1300
6612.09,8,71 St & 32 Ave,40.75675,-73.89595,300
6612.09,9,71 St & 32 Ave,40.75675,-73.89595,400
6612.09,10,71 St & 32 Ave,40.75675,-73.89595,800
6612.09,11,71 St & 32 Ave,40.75675,-73.89595,700
6612.09,12,71 St & 32 Ave,40.75675,-73.89595,400
6614.01,1,28 St & 36 Ave,40.757186,-73.932719,300
6614.01,2,28 St & 36 Ave,40.757186,-73.932719,700
6614.01,3,28 St & 36 Ave,40.757186,-73.932719,400
6614.01,4,28 St & 36 Ave,40.757186,-73.932719,500
6614.01,5,28 St & 36 Ave,40.757186,-73.932719,1500
6614.01,6,28 St & 36 Ave,40.757186,-73.932719,1500
6614.01,7,28 St & 36 Ave,40.757186,-73.932719,1200
6614.01,8,28 St & 36 Ave,40.757186,-73.932719,900
6614.01,9,28 St & 36 Ave,40.757186,-73.932719,900
6614.01,10,28 St & 36 Ave,40.757186,-73.932719,1900
6614.01,11,28 St & 36 Ave,40.757186,-73.932719,1100
6614.01,12,28 St & 36 Ave,40.757186,-73.932719,600
6617.02,1,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3200
6617.02,2,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,2400
6617.02,3,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,2500
6617.02,4,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,2700
6617.02,5,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3100
6617.02,6,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3100
6617.02,7,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,2700
6617.02,8,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,5600
6617.02,9,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,2800
6617.02,10,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,4100
6617.02,11,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3000
6617.02,12,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,2300
6617.09,1,E 53 St & Lexington Ave,40.75828065,-73.97069431,2100
6617.09,2,E 53 St & Lexington Ave,40.75828065,-73.97069431,2600
6617.09,3,E 53 St & Lexington Ave,40.75828065,-73.97069431,2800
6617.09,4,E 53 St & Lexington Ave,40.75828065,-73.97069431,3000
6617.09,5,E 53 St & Lexington Ave,40.75828065,-73.97069431,4500
6617.09,6,E 53 St & Lexington Ave,40.75828065,-73.97069431,5100
6617.09,7,E 53 St & Lexington Ave,40.75828065,-73.97069431,4300
6617.09,8,E 53 St & Lexington Ave,40.75828065,-73.97069431,5300
6617.09,9,E 53 St & Lexington Ave,40.75828065,-73.97069431,3500
6617.09,10,E 53 St & Lexington Ave,40.75828065,-73.97069431,4700
6617.09,11,E 53 St & Lexington Ave,40.75828065,-73.97069431,3500
6617.09,12,E 53 St & Lexington Ave,40.75828065,-73.97069431,2900
6618.02,8,100 St & Northern Blvd,40.75748,-73.86843,100
6618.02,9,100 St & Northern Blvd,40.75748,-73.86843,300
6618.02,12,100 St & Northern Blvd,40.75748,-73.86843,100
6621.06,1,31 Ave & 57 St,40.757357,-73.904726,300
6621.06,2,31 Ave & 57 St,40.757357,-73.904726,200
6621.06,3,31 Ave & 57 St,40.757357,-73.904726,200
6621.06,4,31 Ave & 57 St,40.757357,-73.904726,700
6621.06,5,31 Ave & 57 St,40.757357,-73.904726,300
6621.06,6,31 Ave & 57 St,40.757357,-73.904726,100
6621.06,7,31 Ave & 57 St,40.757357,-73.904726,300
6621.06,8,31 Ave & 57 St,40.757357,-73.904726,900
6621.06,9,31 Ave & 57 St,40.757357,-73.904726,300
6621.06,10,31 Ave & 57 St,40.757357,-73.904726,200
6621.06,11,31 Ave & 57 St,40.757357,-73.904726,100
6621.06,12,31 Ave & 57 St,40.757357,-73.904726,300
6626.01,1,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2900
6626.01,2,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2700
6626.01,3,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,3900
6626.01,4,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,4800
6626.01,5,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,6000
6626.01,6,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,4400
6626.01,6,E 48 St & 5 Ave,40.757246,-73.978059,100
6626.01,7,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,5200
6626.01,8,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,5200
6626.01,9,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,4400
6626.01,10,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,5800
6626.01,11,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,4000
6626.01,12,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,3500
6626.11,1,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,1600
6626.11,2,W 48 St &  Rockefeller Plaza,40.757769,-73.979294,100
6626.11,2,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,1100
6626.11,3,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,1200
6626.11,4,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,3100
6626.11,5,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,3100
6626.11,6,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,4100
6626.11,7,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,2500
6626.11,8,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,3200
6626.11,9,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,1700
6626.11,10,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,4000
6626.11,11,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,2300
6626.11,12,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,2300
6627.12,9,93 St & Northern Blvd,40.7564,-73.87504,200
6627.12,10,93 St & Northern Blvd,40.7564,-73.87504,400
6627.12,11,93 St & Northern Blvd,40.7564,-73.87504,300
6627.12,12,93 St & Northern Blvd,40.7564,-73.87504,200
6629.06,1,48 St & Broadway,40.755763,-73.912715,600
6629.06,2,48 St & Broadway,40.755763,-73.912715,600
6629.06,3,48 St & Broadway,40.755763,-73.912715,700
6629.06,4,48 St & Broadway,40.755763,-73.912715,800
6629.06,5,48 St & Broadway,40.755763,-73.912715,1200
6629.06,6,48 St & Broadway,40.755763,-73.912715,700
6629.06,7,48 St & Broadway,40.755763,-73.912715,2100
6629.06,8,48 St & Broadway,40.755763,-73.912715,800
6629.06,9,48 St & Broadway,40.755763,-73.912715,1700
6629.06,10,48 St & Broadway,40.755763,-73.912715,1600
6629.06,11,48 St & Broadway,40.755763,-73.912715,700
6629.06,12,48 St & Broadway,40.755763,-73.912715,600
6636.04,8,32 Ave & 84 St,40.75793,-73.88401,200
6636.04,9,32 Ave & 84 St,40.75793,-73.88401,100
6636.04,10,32 Ave & 84 St,40.75793,-73.88401,300
6636.04,11,32 Ave & 84 St,40.75793,-73.88401,200
6636.04,12,32 Ave & 84 St,40.75793,-73.88401,200
6638.01,1,34 Ave & 38 St,40.756913,-73.921631,800
6638.01,2,34 Ave & 38 St,40.756913,-73.921631,1600
6638.01,3,34 Ave & 38 St,40.756913,-73.921631,1700
6638.01,4,34 Ave & 38 St,40.756913,-73.921631,900
6638.01,5,34 Ave & 38 St,40.756913,-73.921631,1400
6638.01,6,34 Ave & 38 St,40.756913,-73.921631,1900
6638.01,7,34 Ave & 38 St,40.756913,-73.921631,2000
6638.01,8,34 Ave & 38 St,40.756913,-73.921631,1000
6638.01,9,34 Ave & 38 St,40.756913,-73.921631,2000
6638.01,10,34 Ave & 38 St,40.756913,-73.921631,2200
6638.01,11,34 Ave & 38 St,40.756913,-73.921631,700
6638.01,12,34 Ave & 38 St,40.756913,-73.921631,1100
6642.08,10,34 Ave & 113 St,40.75696,-73.85612,200
6644.07,1,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2200
6644.07,2,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2700
6644.07,3,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2900
6644.07,4,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3200
6644.07,5,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,4100
6644.07,6,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,4000
6644.07,7,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,4600
6644.07,8,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,4500
6644.07,9,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2700
6644.07,10,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,4300
6644.07,11,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3600
6644.07,12,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2300
6644.08,1,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,2400
6644.08,2,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,3100
6644.08,3,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,3400
6644.08,4,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,3300
6644.08,5,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,5000
6644.08,6,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,5500
6644.08,6,9 Ave & W 39 St,40.756404,-73.994101,100
6644.08,7,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,5600
6644.08,8,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,6300
6644.08,9,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,7000
6644.08,10,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,6400
6644.08,11,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,4300
6644.08,12,9 Ave & W 39 St,40.756403523272496,-73.99410143494606,3800
6645.06,8,32 Ave & 75 St,40.75704,-73.8924,300
6645.06,9,32 Ave & 75 St,40.75704,-73.8924,100
6645.06,10,32 Ave & 75 St,40.75704,-73.8924,200
6645.06,11,32 Ave & 75 St,40.75704,-73.8924,300
6645.06,12,32 Ave & 75 St,40.75704,-73.8924,200
6650.07,1,E 55 St & 2 Ave,40.75797322,-73.96603308,4200
6650.07,2,E 55 St & 2 Ave,40.75797322,-73.96603308,2700
6650.07,3,E 55 St & 2 Ave,40.75797322,-73.96603308,1800
6650.07,4,E 55 St & 2 Ave,40.75797322,-73.96603308,4400
6650.07,5,E 55 St & 2 Ave,40.75797322,-73.96603308,4400
6650.07,6,E 55 St & 2 Ave,40.75797322,-73.96603308,4200
6650.07,7,E 55 St & 2 Ave,40.75797322,-73.96603308,4400
6650.07,8,E 55 St & 2 Ave,40.75797322,-73.96603308,5300
